id	desc
GIQ92392.1	hypothetical protein KIPB_016143, partial [Kipferlia bialata]
GIQ92393.1	hypothetical protein KIPB_016144, partial [Kipferlia bialata]
GIQ92394.1	hypothetical protein KIPB_016146, partial [Kipferlia bialata]
GIQ92395.1	major facilitator superfamily protein, partial [Kipferlia bialata]
GIQ92396.1	hypothetical protein KIPB_016148, partial [Kipferlia bialata]
GIQ92397.1	hypothetical protein KIPB_016149, partial [Kipferlia bialata]
GIQ92398.1	short-chain dehydrogenase/reductase SDR, partial [Kipferlia bialata]
GIQ92399.1	lanthionine synthetase C-like, partial [Kipferlia bialata]
GIQ92400.1	hypothetical protein KIPB_016153, partial [Kipferlia bialata]
GIQ92401.1	hypothetical protein KIPB_016154, partial [Kipferlia bialata]
GIQ92402.1	hypothetical protein KIPB_016157, partial [Kipferlia bialata]
GIQ92403.1	pre-mRNA-processing factor 6/Prp1/STA1, partial [Kipferlia bialata]
GIQ92404.1	hypothetical protein KIPB_016160, partial [Kipferlia bialata]
GIQ92405.1	hypothetical protein KIPB_016161, partial [Kipferlia bialata]
GIQ92406.1	hypothetical protein KIPB_016164, partial [Kipferlia bialata]
GIQ92407.1	hypothetical protein KIPB_016165, partial [Kipferlia bialata]
GIQ92408.1	hypothetical protein KIPB_016166, partial [Kipferlia bialata]
GIQ92409.1	hypothetical protein KIPB_016168, partial [Kipferlia bialata]
GIQ92410.1	hypothetical protein KIPB_016169, partial [Kipferlia bialata]
GIQ92411.1	hypothetical protein KIPB_016171, partial [Kipferlia bialata]
GIQ92412.1	peptidase C1A, partial [Kipferlia bialata]
GIQ92413.1	hypothetical protein KIPB_016173, partial [Kipferlia bialata]
GIQ92414.1	hypothetical protein KIPB_016175, partial [Kipferlia bialata]
GIQ92415.1	hypothetical protein KIPB_016176, partial [Kipferlia bialata]
GIQ92416.1	hypothetical protein KIPB_016177, partial [Kipferlia bialata]
GIQ92417.1	hypothetical protein KIPB_016178, partial [Kipferlia bialata]
GIQ92418.1	hypothetical protein KIPB_016180, partial [Kipferlia bialata]
GIQ92419.1	hypothetical protein KIPB_016181, partial [Kipferlia bialata]
GIQ92420.1	hypothetical protein KIPB_016183, partial [Kipferlia bialata]
GIQ92421.1	hypothetical protein KIPB_016184, partial [Kipferlia bialata]
GIQ92422.1	hypothetical protein KIPB_016186, partial [Kipferlia bialata]
GIQ92423.1	hypothetical protein KIPB_016188, partial [Kipferlia bialata]
GIQ92424.1	hypothetical protein KIPB_016189, partial [Kipferlia bialata]
GIQ92425.1	hypothetical protein KIPB_016190, partial [Kipferlia bialata]
GIQ92426.1	hypothetical protein KIPB_016191, partial [Kipferlia bialata]
GIQ92427.1	hypothetical protein KIPB_016192, partial [Kipferlia bialata]
GIQ92428.1	hypothetical protein KIPB_016193, partial [Kipferlia bialata]
GIQ92429.1	B9 domain containing protein, partial [Kipferlia bialata]
GIQ92430.1	hypothetical protein KIPB_016195, partial [Kipferlia bialata]
GIQ92431.1	hypothetical protein KIPB_016196, partial [Kipferlia bialata]
GIQ92432.1	hypothetical protein KIPB_016198, partial [Kipferlia bialata]
GIQ92433.1	hypothetical protein KIPB_016199, partial [Kipferlia bialata]
GIQ92434.1	hypothetical protein KIPB_016201, partial [Kipferlia bialata]
GIQ92435.1	major facilitator superfamily protein, partial [Kipferlia bialata]
GIQ92436.1	lanthionine synthetase C-like, partial [Kipferlia bialata]
GIQ92437.1	hypothetical protein KIPB_016204, partial [Kipferlia bialata]
GIQ92438.1	hypothetical protein KIPB_016206, partial [Kipferlia bialata]
GIQ92439.1	hypothetical protein KIPB_016207, partial [Kipferlia bialata]
GIQ92440.1	hypothetical protein KIPB_016208, partial [Kipferlia bialata]
GIQ92441.1	hypothetical protein KIPB_016214, partial [Kipferlia bialata]
GIQ92442.1	hypothetical protein KIPB_016215, partial [Kipferlia bialata]
GIQ92443.1	hypothetical protein KIPB_016216 [Kipferlia bialata]
GIQ92444.1	hypothetical protein KIPB_016218, partial [Kipferlia bialata]
GIQ92445.1	hypothetical protein KIPB_016220, partial [Kipferlia bialata]
GIQ92446.1	hypothetical protein KIPB_016221, partial [Kipferlia bialata]
GIQ92447.1	hypothetical protein KIPB_016224, partial [Kipferlia bialata]
GIQ92448.1	hypothetical protein KIPB_016227, partial [Kipferlia bialata]
GIQ92449.1	hypothetical protein KIPB_016228, partial [Kipferlia bialata]
GIQ92450.1	hypothetical protein KIPB_016229, partial [Kipferlia bialata]
GIQ92451.1	hypothetical protein KIPB_016232, partial [Kipferlia bialata]
GIQ92452.1	hypothetical protein KIPB_016233, partial [Kipferlia bialata]
GIQ92453.1	hypothetical protein KIPB_016234, partial [Kipferlia bialata]
GIQ92454.1	hypothetical protein KIPB_016235, partial [Kipferlia bialata]
GIQ92455.1	hypothetical protein KIPB_016236, partial [Kipferlia bialata]
GIQ92456.1	hypothetical protein KIPB_016237, partial [Kipferlia bialata]
GIQ92457.1	hypothetical protein KIPB_016240, partial [Kipferlia bialata]
GIQ92458.1	hypothetical protein KIPB_016241, partial [Kipferlia bialata]
GIQ92459.1	hypothetical protein KIPB_016243, partial [Kipferlia bialata]
GIQ92460.1	hypothetical protein KIPB_016244 [Kipferlia bialata]
GIQ92461.1	hypothetical protein KIPB_016245, partial [Kipferlia bialata]
GIQ92462.1	hypothetical protein KIPB_016247, partial [Kipferlia bialata]
GIQ92463.1	hypothetical protein KIPB_016250, partial [Kipferlia bialata]
GIQ92464.1	hypothetical protein KIPB_016251, partial [Kipferlia bialata]
GIQ92465.1	hypothetical protein KIPB_016253, partial [Kipferlia bialata]
GIQ92466.1	hypothetical protein KIPB_016254, partial [Kipferlia bialata]
GIQ92467.1	hypothetical protein KIPB_016255 [Kipferlia bialata]
GIQ92468.1	hypothetical protein KIPB_016256, partial [Kipferlia bialata]
GIQ92469.1	hypothetical protein KIPB_016258, partial [Kipferlia bialata]
GIQ92470.1	peptidase M24A, methionine aminopeptidase, subfamily 2, partial [Kipferlia bialata]
GIQ92471.1	hypothetical protein KIPB_016261, partial [Kipferlia bialata]
GIQ92472.1	hypothetical protein KIPB_016262, partial [Kipferlia bialata]
GIQ92473.1	hypothetical protein KIPB_016263, partial [Kipferlia bialata]
GIQ92474.1	hypothetical protein KIPB_016264, partial [Kipferlia bialata]
GIQ92475.1	hypothetical protein KIPB_016266, partial [Kipferlia bialata]
GIQ92476.1	hypothetical protein KIPB_016267, partial [Kipferlia bialata]
GIQ92477.1	hypothetical protein KIPB_016268, partial [Kipferlia bialata]
GIQ92478.1	hypothetical protein KIPB_016269 [Kipferlia bialata]
GIQ92479.1	hypothetical protein KIPB_016270, partial [Kipferlia bialata]
GIQ92480.1	hypothetical protein KIPB_016271, partial [Kipferlia bialata]
GIQ92481.1	hypothetical protein KIPB_016272, partial [Kipferlia bialata]
GIQ92482.1	hypothetical protein KIPB_016273, partial [Kipferlia bialata]
GIQ92483.1	hypothetical protein KIPB_016274, partial [Kipferlia bialata]
GIQ92484.1	hypothetical protein KIPB_016275, partial [Kipferlia bialata]
GIQ92485.1	eukaryotic translation initiation factor 3 subunit D, partial [Kipferlia bialata]
GIQ92486.1	hypothetical protein KIPB_016277, partial [Kipferlia bialata]
GIQ92487.1	hypothetical protein KIPB_016279, partial [Kipferlia bialata]
GIQ92488.1	hypothetical protein KIPB_016283, partial [Kipferlia bialata]
GIQ92489.1	hypothetical protein KIPB_016285, partial [Kipferlia bialata]
GIQ92490.1	hypothetical protein KIPB_016290, partial [Kipferlia bialata]
GIQ92491.1	hypothetical protein KIPB_016293, partial [Kipferlia bialata]
GIQ92492.1	hypothetical protein KIPB_016295, partial [Kipferlia bialata]
GIQ92493.1	hypothetical protein KIPB_016296, partial [Kipferlia bialata]
GIQ92494.1	hypothetical protein KIPB_016297, partial [Kipferlia bialata]
GIQ92495.1	hypothetical protein KIPB_016298, partial [Kipferlia bialata]
GIQ92496.1	hypothetical protein KIPB_016300, partial [Kipferlia bialata]
GIQ92497.1	hypothetical protein KIPB_016301, partial [Kipferlia bialata]
GIQ92498.1	hypothetical protein KIPB_016302, partial [Kipferlia bialata]
GIQ92499.1	hypothetical protein KIPB_016304, partial [Kipferlia bialata]
GIQ92500.1	lanthionine synthetase C-like, partial [Kipferlia bialata]
GIQ92501.1	hypothetical protein KIPB_016307, partial [Kipferlia bialata]
GIQ92502.1	hypothetical protein KIPB_016311 [Kipferlia bialata]
GIQ92503.1	hypothetical protein KIPB_016312, partial [Kipferlia bialata]
GIQ92504.1	hypothetical protein KIPB_016313, partial [Kipferlia bialata]
GIQ92505.1	hypothetical protein KIPB_016315, partial [Kipferlia bialata]
GIQ92506.1	hypothetical protein KIPB_016319, partial [Kipferlia bialata]
GIQ92507.1	hypothetical protein KIPB_016320, partial [Kipferlia bialata]
GIQ92508.1	hypothetical protein KIPB_016322, partial [Kipferlia bialata]
GIQ92509.1	proteasome, subunit alpha/beta, partial [Kipferlia bialata]
GIQ92510.1	hypothetical protein KIPB_016324, partial [Kipferlia bialata]
GIQ92511.1	major facilitator superfamily protein, partial [Kipferlia bialata]
GIQ92512.1	hypothetical protein KIPB_016326, partial [Kipferlia bialata]
GIQ92513.1	hypothetical protein KIPB_016328, partial [Kipferlia bialata]
GIQ92514.1	hypothetical protein KIPB_016329, partial [Kipferlia bialata]
GIQ92515.1	hypothetical protein KIPB_016333, partial [Kipferlia bialata]
GIQ92516.1	hypothetical protein KIPB_016335, partial [Kipferlia bialata]
GIQ92517.1	hypothetical protein KIPB_016336, partial [Kipferlia bialata]
GIQ92518.1	hypothetical protein KIPB_016337, partial [Kipferlia bialata]
GIQ92519.1	ABC transporter A, ABCA, partial [Kipferlia bialata]
GIQ92520.1	hypothetical protein KIPB_016339, partial [Kipferlia bialata]
GIQ92521.1	hypothetical protein KIPB_016341, partial [Kipferlia bialata]
GIQ92522.1	hypothetical protein KIPB_016342, partial [Kipferlia bialata]
GIQ92523.1	hypothetical protein KIPB_016345, partial [Kipferlia bialata]
GIQ92524.1	hypothetical protein KIPB_016346, partial [Kipferlia bialata]
GIQ92525.1	hypothetical protein KIPB_016349, partial [Kipferlia bialata]
GIQ92526.1	hypothetical protein KIPB_016350, partial [Kipferlia bialata]
GIQ92527.1	ribonuclease CAF1, partial [Kipferlia bialata]
GIQ92528.1	hypothetical protein KIPB_016352, partial [Kipferlia bialata]
GIQ92529.1	hypothetical protein KIPB_016353, partial [Kipferlia bialata]
GIQ92530.1	hypothetical protein KIPB_016354, partial [Kipferlia bialata]
GIQ92531.1	hypothetical protein KIPB_016355, partial [Kipferlia bialata]
GIQ92532.1	hypothetical protein KIPB_016356, partial [Kipferlia bialata]
GIQ92533.1	hypothetical protein KIPB_016357, partial [Kipferlia bialata]
GIQ92534.1	guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
GIQ92535.1	hypothetical protein KIPB_016362, partial [Kipferlia bialata]
GIQ92536.1	hypothetical protein KIPB_016363, partial [Kipferlia bialata]
GIQ92537.1	hypothetical protein KIPB_016364, partial [Kipferlia bialata]
GIQ92538.1	hypothetical protein KIPB_016365, partial [Kipferlia bialata]
GIQ92539.1	hypothetical protein KIPB_016366, partial [Kipferlia bialata]
GIQ92540.1	hypothetical protein KIPB_016367, partial [Kipferlia bialata]
GIQ92541.1	hypothetical protein KIPB_016368, partial [Kipferlia bialata]
GIQ92542.1	hypothetical protein KIPB_016369, partial [Kipferlia bialata]
GIQ92543.1	kinesin-like protein, partial [Kipferlia bialata]
GIQ92544.1	hypothetical protein KIPB_016372, partial [Kipferlia bialata]
GIQ92545.1	hypothetical protein KIPB_016373, partial [Kipferlia bialata]
GIQ92546.1	hypothetical protein KIPB_016374, partial [Kipferlia bialata]
GIQ92547.1	hypothetical protein KIPB_016375, partial [Kipferlia bialata]
GIQ92548.1	hypothetical protein KIPB_016376, partial [Kipferlia bialata]
GIQ92549.1	hypothetical protein KIPB_016377, partial [Kipferlia bialata]
GIQ92550.1	hypothetical protein KIPB_016381, partial [Kipferlia bialata]
GIQ92551.1	ribosome biogenesis protein, partial [Kipferlia bialata]
GIQ92552.1	hypothetical protein KIPB_016384, partial [Kipferlia bialata]
GIQ92553.1	hypothetical protein KIPB_016385, partial [Kipferlia bialata]
GIQ92554.1	hypothetical protein KIPB_016386, partial [Kipferlia bialata]
GIQ92555.1	hypothetical protein KIPB_016390, partial [Kipferlia bialata]
GIQ92556.1	heat shock protein 70 family protein, partial [Kipferlia bialata]
GIQ92557.1	hypothetical protein KIPB_016392, partial [Kipferlia bialata]
GIQ92558.1	hypothetical protein KIPB_016393, partial [Kipferlia bialata]
GIQ92559.1	hypothetical protein KIPB_016394, partial [Kipferlia bialata]
GIQ92560.1	hypothetical protein KIPB_016400, partial [Kipferlia bialata]
GIQ92561.1	hypothetical protein KIPB_016403, partial [Kipferlia bialata]
GIQ92562.1	hypothetical protein KIPB_016404, partial [Kipferlia bialata]
GIQ92563.1	hypothetical protein KIPB_016405, partial [Kipferlia bialata]
GIQ92564.1	hypothetical protein KIPB_016406, partial [Kipferlia bialata]
GIQ92565.1	hypothetical protein KIPB_016407, partial [Kipferlia bialata]
GIQ92566.1	hypothetical protein KIPB_016408, partial [Kipferlia bialata]
GIQ92567.1	hypothetical protein KIPB_016410, partial [Kipferlia bialata]
GIQ92568.1	hypothetical protein KIPB_016411, partial [Kipferlia bialata]
GIQ92569.1	hypothetical protein KIPB_016412, partial [Kipferlia bialata]
GIQ92570.1	hypothetical protein KIPB_016413, partial [Kipferlia bialata]
GIQ92571.1	DNA helicase Pif1-like, partial [Kipferlia bialata]
GIQ92572.1	hypothetical protein KIPB_016419, partial [Kipferlia bialata]
GIQ92573.1	hypothetical protein KIPB_016420, partial [Kipferlia bialata]
GIQ92574.1	hypothetical protein KIPB_016421, partial [Kipferlia bialata]
GIQ92575.1	hypothetical protein KIPB_016422, partial [Kipferlia bialata]
GIQ92576.1	folylpolyglutamate synthetase, partial [Kipferlia bialata]
GIQ92577.1	hypothetical protein KIPB_016426, partial [Kipferlia bialata]
GIQ92578.1	hypothetical protein KIPB_016427, partial [Kipferlia bialata]
GIQ92579.1	hypothetical protein KIPB_016428, partial [Kipferlia bialata]
GIQ92580.1	hypothetical protein KIPB_016431, partial [Kipferlia bialata]
GIQ92581.1	hypothetical protein KIPB_016433, partial [Kipferlia bialata]
GIQ92582.1	hypothetical protein KIPB_016435, partial [Kipferlia bialata]
GIQ92583.1	hypothetical protein KIPB_016438, partial [Kipferlia bialata]
GIQ92584.1	hypothetical protein KIPB_016440, partial [Kipferlia bialata]
GIQ92585.1	hypothetical protein KIPB_016441, partial [Kipferlia bialata]
GIQ92586.1	hypothetical protein KIPB_016446, partial [Kipferlia bialata]
GIQ92587.1	hypothetical protein KIPB_016447, partial [Kipferlia bialata]
GIQ92588.1	hypothetical protein KIPB_016448, partial [Kipferlia bialata]
GIQ92589.1	hypothetical protein KIPB_016451, partial [Kipferlia bialata]
GIQ92590.1	hypothetical protein KIPB_016452, partial [Kipferlia bialata]
GIQ92591.1	hypothetical protein KIPB_016453, partial [Kipferlia bialata]
GIQ92592.1	hypothetical protein KIPB_016454, partial [Kipferlia bialata]
GIQ92593.1	hypothetical protein KIPB_016455, partial [Kipferlia bialata]
GIQ92594.1	hypothetical protein KIPB_016456, partial [Kipferlia bialata]
GIQ92595.1	LOW QUALITY PROTEIN: hypothetical protein KIPB_016458, partial [Kipferlia bialata]
GIQ92596.1	hypothetical protein KIPB_016459, partial [Kipferlia bialata]
GIQ92597.1	hypothetical protein KIPB_016460, partial [Kipferlia bialata]
GIQ92598.1	hypothetical protein KIPB_016461, partial [Kipferlia bialata]
GIQ92599.1	hypothetical protein KIPB_016463, partial [Kipferlia bialata]
GIQ92600.1	hypothetical protein KIPB_016464, partial [Kipferlia bialata]
GIQ92601.1	hypothetical protein KIPB_016465, partial [Kipferlia bialata]
GIQ92602.1	hypothetical protein KIPB_016474, partial [Kipferlia bialata]
GIQ92603.1	hypothetical protein KIPB_016475, partial [Kipferlia bialata]
GIQ92604.1	hypothetical protein KIPB_016476, partial [Kipferlia bialata]
GIQ92605.1	hypothetical protein KIPB_016477, partial [Kipferlia bialata]
GIQ92606.1	hypothetical protein KIPB_016478, partial [Kipferlia bialata]
GIQ92607.1	tubulin-tyrosine ligase/Tubulin polyglutamylase, partial [Kipferlia bialata]
GIQ92608.1	hypothetical protein KIPB_016480, partial [Kipferlia bialata]
GIQ92609.1	hypothetical protein KIPB_016482, partial [Kipferlia bialata]
GIQ92610.1	hypothetical protein KIPB_016483, partial [Kipferlia bialata]
GIQ92611.1	hypothetical protein KIPB_016486, partial [Kipferlia bialata]
GIQ92612.1	hypothetical protein KIPB_016489, partial [Kipferlia bialata]
GIQ92613.1	hypothetical protein KIPB_016490, partial [Kipferlia bialata]
GIQ92614.1	hypothetical protein KIPB_016491, partial [Kipferlia bialata]
GIQ92615.1	hypothetical protein KIPB_016494, partial [Kipferlia bialata]
GIQ92616.1	hypothetical protein KIPB_016495, partial [Kipferlia bialata]
GIQ92617.1	hypothetical protein KIPB_016496, partial [Kipferlia bialata]
GIQ92618.1	hypothetical protein KIPB_016500, partial [Kipferlia bialata]
GIQ92619.1	hypothetical protein KIPB_016502, partial [Kipferlia bialata]
GIQ92620.1	hypothetical protein KIPB_016503, partial [Kipferlia bialata]
GIQ92621.1	hypothetical protein KIPB_016504, partial [Kipferlia bialata]
GIQ92622.1	choline transporter-like, partial [Kipferlia bialata]
GIQ92623.1	hypothetical protein KIPB_016506, partial [Kipferlia bialata]
GIQ92624.1	hypothetical protein KIPB_016508, partial [Kipferlia bialata]
GIQ92625.1	ABC transporter A, ABCA, partial [Kipferlia bialata]
GIQ92626.1	hypothetical protein KIPB_016510, partial [Kipferlia bialata]
GIQ92627.1	hypothetical protein KIPB_016512, partial [Kipferlia bialata]
GIQ92628.1	hypothetical protein KIPB_016513, partial [Kipferlia bialata]
GIQ92629.1	hypothetical protein KIPB_016515, partial [Kipferlia bialata]
GIQ92630.1	hypothetical protein KIPB_016517, partial [Kipferlia bialata]
GIQ92631.1	hypothetical protein KIPB_016518, partial [Kipferlia bialata]
GIQ92632.1	hypothetical protein KIPB_016519, partial [Kipferlia bialata]
GIQ92633.1	hypothetical protein KIPB_016520, partial [Kipferlia bialata]
GIQ92634.1	hypothetical protein KIPB_016522, partial [Kipferlia bialata]
GIQ92635.1	hypothetical protein KIPB_016523, partial [Kipferlia bialata]
GIQ92636.1	hypothetical protein KIPB_016524, partial [Kipferlia bialata]
GIQ92637.1	hypothetical protein KIPB_016527, partial [Kipferlia bialata]
GIQ92638.1	hypothetical protein KIPB_016531, partial [Kipferlia bialata]
GIQ92639.1	hypothetical protein KIPB_016532 [Kipferlia bialata]
GIQ92640.1	hypothetical protein KIPB_016534, partial [Kipferlia bialata]
GIQ92641.1	hypothetical protein KIPB_016535, partial [Kipferlia bialata]
GIQ92642.1	hypothetical protein KIPB_016537, partial [Kipferlia bialata]
GIQ92643.1	hypothetical protein KIPB_016538, partial [Kipferlia bialata]
GIQ92644.1	hypothetical protein KIPB_016539, partial [Kipferlia bialata]
GIQ92645.1	hypothetical protein KIPB_016540, partial [Kipferlia bialata]
GIQ92646.1	hypothetical protein KIPB_016541, partial [Kipferlia bialata]
GIQ92647.1	hypothetical protein KIPB_016542, partial [Kipferlia bialata]
GIQ92648.1	hypothetical protein KIPB_016543, partial [Kipferlia bialata]
GIQ92649.1	hypothetical protein KIPB_016545, partial [Kipferlia bialata]
GIQ92650.1	hypothetical protein KIPB_016546, partial [Kipferlia bialata]
GIQ92651.1	hypothetical protein KIPB_016547, partial [Kipferlia bialata]
GIQ92652.1	hypothetical protein KIPB_016548, partial [Kipferlia bialata]
GIQ92653.1	hypothetical protein KIPB_016549, partial [Kipferlia bialata]
GIQ92654.1	hypothetical protein KIPB_016550, partial [Kipferlia bialata]
GIQ92655.1	hypothetical protein KIPB_016551, partial [Kipferlia bialata]
GIQ92656.1	hypothetical protein KIPB_016552, partial [Kipferlia bialata]
GIQ92657.1	hypothetical protein KIPB_016553, partial [Kipferlia bialata]
GIQ92658.1	hypothetical protein KIPB_016554, partial [Kipferlia bialata]
GIQ92659.1	hypothetical protein KIPB_016555, partial [Kipferlia bialata]
GIQ92660.1	hypothetical protein KIPB_016556, partial [Kipferlia bialata]
GIQ92661.1	hypothetical protein KIPB_016557, partial [Kipferlia bialata]
GIQ92662.1	hypothetical protein KIPB_016558, partial [Kipferlia bialata]
GIQ92663.1	hypothetical protein KIPB_016559, partial [Kipferlia bialata]
GIQ92664.1	hypothetical protein KIPB_016560, partial [Kipferlia bialata]
GIQ92665.1	hypothetical protein KIPB_016561, partial [Kipferlia bialata]
GIQ92666.1	hypothetical protein KIPB_016562, partial [Kipferlia bialata]
GIQ92667.1	hypothetical protein KIPB_016564, partial [Kipferlia bialata]
GIQ92668.1	dynein heavy chain, partial [Kipferlia bialata]
GIQ92669.1	hypothetical protein KIPB_016566, partial [Kipferlia bialata]
GIQ92670.1	hypothetical protein KIPB_016567, partial [Kipferlia bialata]
GIQ92671.1	hypothetical protein KIPB_016568, partial [Kipferlia bialata]
GIQ92672.1	hypothetical protein KIPB_016570, partial [Kipferlia bialata]
GIQ92673.1	sodium/solute symporter, partial [Kipferlia bialata]
GIQ92674.1	hypothetical protein KIPB_016573, partial [Kipferlia bialata]
GIQ92675.1	hypothetical protein KIPB_016575 [Kipferlia bialata]
GIQ92676.1	hypothetical protein KIPB_016578, partial [Kipferlia bialata]
GIQ92677.1	hypothetical protein KIPB_016580, partial [Kipferlia bialata]
GIQ92678.1	hypothetical protein KIPB_016581, partial [Kipferlia bialata]
GIQ92679.1	hypothetical protein KIPB_016584, partial [Kipferlia bialata]
GIQ92680.1	CTP synthase, partial [Kipferlia bialata]
GIQ92681.1	hypothetical protein KIPB_016586, partial [Kipferlia bialata]
GIQ92682.1	hypothetical protein KIPB_016587, partial [Kipferlia bialata]
GIQ92683.1	hypothetical protein KIPB_016593, partial [Kipferlia bialata]
GIQ92684.1	hypothetical protein KIPB_016595, partial [Kipferlia bialata]
GIQ92685.1	hypothetical protein KIPB_016597, partial [Kipferlia bialata]
GIQ92686.1	hypothetical protein KIPB_016598, partial [Kipferlia bialata]
GIQ92687.1	hypothetical protein KIPB_016599, partial [Kipferlia bialata]
GIQ92688.1	hypothetical protein KIPB_016601, partial [Kipferlia bialata]
GIQ92689.1	hypothetical protein KIPB_016602, partial [Kipferlia bialata]
GIQ92690.1	hypothetical protein KIPB_016603, partial [Kipferlia bialata]
GIQ92691.1	hypothetical protein KIPB_016604, partial [Kipferlia bialata]
GIQ92692.1	hypothetical protein KIPB_016605, partial [Kipferlia bialata]
GIQ92693.1	hypothetical protein KIPB_016606, partial [Kipferlia bialata]
GIQ92694.1	hypothetical protein KIPB_016607, partial [Kipferlia bialata]
GIQ92695.1	hypothetical protein KIPB_016611, partial [Kipferlia bialata]
GIQ92696.1	hypothetical protein KIPB_016613, partial [Kipferlia bialata]
GIQ92697.1	hypothetical protein KIPB_016615, partial [Kipferlia bialata]
GIQ92698.1	hypothetical protein KIPB_016616, partial [Kipferlia bialata]
GIQ92699.1	hypothetical protein KIPB_016621, partial [Kipferlia bialata]
GIQ92700.1	hypothetical protein KIPB_016622, partial [Kipferlia bialata]
GIQ92701.1	hypothetical protein KIPB_016623, partial [Kipferlia bialata]
GIQ92702.1	hypothetical protein KIPB_016624, partial [Kipferlia bialata]
GIQ92703.1	hypothetical protein KIPB_016625, partial [Kipferlia bialata]
GIQ92704.1	hypothetical protein KIPB_016626, partial [Kipferlia bialata]
GIQ92705.1	hypothetical protein KIPB_016628, partial [Kipferlia bialata]
GIQ92706.1	hypothetical protein KIPB_016629, partial [Kipferlia bialata]
GIQ92707.1	hypothetical protein KIPB_016632, partial [Kipferlia bialata]
GIQ92708.1	hypothetical protein KIPB_016633, partial [Kipferlia bialata]
GIQ92709.1	hypothetical protein KIPB_016634, partial [Kipferlia bialata]
GIQ92710.1	hypothetical protein KIPB_016635, partial [Kipferlia bialata]
GIQ92711.1	hypothetical protein KIPB_016636, partial [Kipferlia bialata]
GIQ92712.1	hypothetical protein KIPB_016637, partial [Kipferlia bialata]
GIQ92713.1	hypothetical protein KIPB_016639, partial [Kipferlia bialata]
GIQ92714.1	small GTPase superfamily protein, partial [Kipferlia bialata]
GIQ92715.1	protein arginine N-methyltransferase, partial [Kipferlia bialata]
GIQ92716.1	hypothetical protein KIPB_016645, partial [Kipferlia bialata]
GIQ92717.1	hypothetical protein KIPB_016650, partial [Kipferlia bialata]
GIQ92718.1	hypothetical protein KIPB_016651, partial [Kipferlia bialata]
GIQ92719.1	hypothetical protein KIPB_016654, partial [Kipferlia bialata]
GIQ92720.1	kinesin-like protein, partial [Kipferlia bialata]
GIQ92721.1	hypothetical protein KIPB_016656, partial [Kipferlia bialata]
GIQ92722.1	hypothetical protein KIPB_016657, partial [Kipferlia bialata]
GIQ92723.1	hypothetical protein KIPB_016658, partial [Kipferlia bialata]
GIQ92724.1	AP-3 complex subunit beta, partial [Kipferlia bialata]
GIQ92725.1	hypothetical protein KIPB_016661, partial [Kipferlia bialata]
GIQ92726.1	hypothetical protein KIPB_016662, partial [Kipferlia bialata]
GIQ92727.1	hypothetical protein KIPB_016663, partial [Kipferlia bialata]
GIQ92728.1	hypothetical protein KIPB_016664, partial [Kipferlia bialata]
GIQ92729.1	hypothetical protein KIPB_016665, partial [Kipferlia bialata]
GIQ92730.1	hypothetical protein KIPB_016666, partial [Kipferlia bialata]
GIQ92731.1	hypothetical protein KIPB_016668, partial [Kipferlia bialata]
GIQ92732.1	hypothetical protein KIPB_016670, partial [Kipferlia bialata]
GIQ92733.1	hypothetical protein KIPB_016671, partial [Kipferlia bialata]
GIQ92734.1	hypothetical protein KIPB_016673, partial [Kipferlia bialata]
GIQ92735.1	nicotinate phosphoribosyltransferase family protein, partial [Kipferlia bialata]
GIQ92736.1	hypothetical protein KIPB_016676, partial [Kipferlia bialata]
GIQ92737.1	hypothetical protein KIPB_016678, partial [Kipferlia bialata]
GIQ92738.1	hypothetical protein KIPB_016680, partial [Kipferlia bialata]
GIQ92739.1	hypothetical protein KIPB_016682, partial [Kipferlia bialata]
GIQ92740.1	hypothetical protein KIPB_016683, partial [Kipferlia bialata]
GIQ92741.1	hypothetical protein KIPB_016684, partial [Kipferlia bialata]
GIQ92742.1	hypothetical protein KIPB_016685, partial [Kipferlia bialata]
GIQ92743.1	hypothetical protein KIPB_016686, partial [Kipferlia bialata]
GIQ92744.1	hypothetical protein KIPB_016688, partial [Kipferlia bialata]
GIQ92745.1	hypothetical protein KIPB_016693, partial [Kipferlia bialata]
GIQ92746.1	hypothetical protein KIPB_016694, partial [Kipferlia bialata]
GIQ92747.1	hypothetical protein KIPB_016695, partial [Kipferlia bialata]
GIQ92748.1	hypothetical protein KIPB_016697, partial [Kipferlia bialata]
GIQ92749.1	hypothetical protein KIPB_016698, partial [Kipferlia bialata]
GIQ92750.1	hypothetical protein KIPB_016700, partial [Kipferlia bialata]
GIQ92751.1	hypothetical protein KIPB_016701, partial [Kipferlia bialata]
GIQ92752.1	hypothetical protein KIPB_016702, partial [Kipferlia bialata]
GIQ92753.1	hypothetical protein KIPB_016704, partial [Kipferlia bialata]
GIQ92754.1	hypothetical protein KIPB_016705, partial [Kipferlia bialata]
GIQ92755.1	hypothetical protein KIPB_016706, partial [Kipferlia bialata]
GIQ92756.1	hypothetical protein KIPB_016710, partial [Kipferlia bialata]
GIQ92757.1	hypothetical protein KIPB_016712, partial [Kipferlia bialata]
GIQ92758.1	hypothetical protein KIPB_016715, partial [Kipferlia bialata]
GIQ92759.1	hypothetical protein KIPB_016716, partial [Kipferlia bialata]
GIQ92760.1	histidine phosphatase superfamily protein, partial [Kipferlia bialata]
